user_id,date,hour,water_liters,electricity_kwh
user6,2025-01-21,1,13.41,1.31
user6,2025-01-21,2,12.53,1.04
user6,2025-01-21,3,6.05,1.78
user6,2025-01-21,4,13.72,0.65
user6,2025-01-21,5,21.32,2.05
user6,2025-01-21,6,14.73,0.89
user6,2025-01-21,7,17.76,0.86
user6,2025-01-21,8,9.72,1.88
user6,2025-01-21,9,5.81,0.42
user6,2025-01-21,10,5.14,0.55
user6,2025-01-21,11,6.38,2.49
user6,2025-01-21,12,10.78,0.54
user6,2025-01-21,13,9.82,2.35
user6,2025-01-21,14,15.4,1.04
user6,2025-01-21,15,22.47,1.11
user6,2025-01-21,16,11.7,0.68
user6,2025-01-21,17,12.56,0.93
user6,2025-01-21,18,18.55,0.87
user6,2025-01-21,19,16.54,0.35
user6,2025-01-21,20,8.83,1.14
user6,2025-01-21,21,23.74,1.07
user6,2025-01-21,22,18.28,0.79
user6,2025-01-21,23,7.54,0.33
user6,2025-01-22,0,11.11,0.56
user6,2025-01-22,1,8.48,1.95
user6,2025-01-22,2,5.32,1.48
user6,2025-01-22,3,12.59,1.37
user6,2025-01-22,4,16.26,0.92
user6,2025-01-22,5,10.9,1.89
user6,2025-01-22,6,22.43,0.64
user6,2025-01-22,7,6.95,2.26
user6,2025-01-22,8,12.0,1.47
user6,2025-01-22,9,12.19,0.49
user6,2025-01-22,10,16.79,1.41
user6,2025-01-22,11,9.06,1.24
user6,2025-01-22,12,20.94,1.56
user6,2025-01-22,13,6.94,1.46
user6,2025-01-22,14,19.05,2.02
user6,2025-01-22,15,17.58,0.55
user6,2025-01-22,16,19.2,1.76
user6,2025-01-22,17,5.49,1.15
user6,2025-01-22,18,11.66,1.74
user6,2025-01-22,19,9.32,1.56
user6,2025-01-22,20,23.26,2.03
user6,2025-01-22,21,23.43,2.45
user6,2025-01-22,22,5.21,1.63
user6,2025-01-22,23,13.26,2.18
user6,2025-01-23,0,10.04,2.46
user6,2025-01-23,1,17.27,2.03
user6,2025-01-23,2,6.71,0.62
user6,2025-01-23,3,20.17,0.25
user6,2025-01-23,4,21.34,0.23
user6,2025-01-23,5,18.14,1.04
user6,2025-01-23,6,17.23,1.8
user6,2025-01-23,7,11.85,0.45
user6,2025-01-23,8,6.39,1.55
user6,2025-01-23,9,15.41,1.91
user6,2025-01-23,10,15.19,1.17
user6,2025-01-23,11,12.96,0.26
user6,2025-01-23,12,11.71,2.44
user6,2025-01-23,13,22.47,0.96
user6,2025-01-23,14,16.76,2.15
user6,2025-01-23,15,13.83,0.24
user6,2025-01-23,16,6.49,1.37
user6,2025-01-23,17,24.39,1.79
user6,2025-01-23,18,6.42,0.64
user6,2025-01-23,19,20.43,2.14
user6,2025-01-23,20,17.35,1.68
user6,2025-01-23,21,5.57,2.11
user6,2025-01-23,22,20.77,0.8
user6,2025-01-23,23,19.17,0.69
user6,2025-01-24,0,5.81,0.66
user6,2025-01-24,1,8.57,0.98
user6,2025-01-24,2,13.37,1.37
user6,2025-01-24,3,14.54,0.82
user6,2025-01-24,4,5.58,1.59
user6,2025-01-24,5,12.91,0.89
user6,2025-01-24,6,22.34,1.92
user6,2025-01-24,7,22.16,1.34
user6,2025-01-24,8,7.62,1.8
user6,2025-01-24,9,9.12,1.21
user6,2025-01-24,10,6.3,2.1
user6,2025-01-24,11,7.52,2.28
user6,2025-01-24,12,22.28,1.27
user6,2025-01-24,13,19.89,1.62
user6,2025-01-24,14,21.06,1.19
user6,2025-01-24,15,20.72,1.26
user6,2025-01-24,16,23.82,1.32
user6,2025-01-24,17,14.25,2.01
user6,2025-01-24,18,21.43,1.48
user6,2025-01-24,19,8.6,1.28
user6,2025-01-24,20,24.36,1.93
user6,2025-01-24,21,21.22,0.28
user6,2025-01-24,22,14.36,1.69
user6,2025-01-24,23,21.6,0.31
user6,2025-01-25,0,22.05,1.46
user6,2025-01-25,1,8.95,0.93
user6,2025-01-25,2,10.64,1.42
user6,2025-01-25,3,6.03,0.56
user6,2025-01-25,4,21.25,0.5
user6,2025-01-25,5,9.67,1.24
user6,2025-01-25,6,15.34,1.96
user6,2025-01-25,7,13.95,2.02
user6,2025-01-25,8,17.37,0.46
user6,2025-01-25,9,8.13,1.21
user6,2025-01-25,10,12.94,1.91
user6,2025-01-25,11,16.61,1.09
user6,2025-01-25,12,8.42,0.72
user6,2025-01-25,13,16.51,1.17
user6,2025-01-25,14,15.3,0.59
user6,2025-01-25,15,18.26,2.16
user6,2025-01-25,16,10.16,1.33
user6,2025-01-25,17,24.51,0.97
user6,2025-01-25,18,16.9,0.41
user6,2025-01-25,19,17.12,0.41
user6,2025-01-25,20,24.18,1.85
user6,2025-01-25,21,20.76,1.82
user6,2025-01-25,22,16.79,1.23
user6,2025-01-25,23,22.17,2.4
user6,2025-01-26,0,14.98,2.34
user6,2025-01-26,1,16.67,1.44
user6,2025-01-26,2,14.09,0.68
user6,2025-01-26,3,5.07,0.76
user6,2025-01-26,4,15.19,1.07
user6,2025-01-26,5,13.97,2.46
user6,2025-01-26,6,12.01,1.24
user6,2025-01-26,7,7.67,0.31
user6,2025-01-26,8,20.51,1.51
user6,2025-01-26,9,20.21,0.54
user6,2025-01-26,10,16.44,0.78
user6,2025-01-26,11,9.56,0.23
user6,2025-01-26,12,7.61,0.91
user6,2025-01-26,13,7.34,2.47
user6,2025-01-26,14,11.17,0.5
user6,2025-01-26,15,8.98,1.55
user6,2025-01-26,16,6.28,2.18
user6,2025-01-26,17,24.23,0.77
user6,2025-01-26,18,14.0,0.25
user6,2025-01-26,19,17.81,1.15
user6,2025-01-26,20,10.4,0.68
user6,2025-01-26,21,18.08,1.16
user6,2025-01-26,22,8.59,1.78
user6,2025-01-26,23,16.3,2.17
user6,2025-01-27,0,7.35,2.01
user6,2025-01-27,1,18.47,0.46
user6,2025-01-27,2,18.9,1.22
user6,2025-01-27,3,23.9,0.53
user6,2025-01-27,4,17.86,1.08
user6,2025-01-27,5,24.14,0.96
user6,2025-01-27,6,24.24,2.27
user6,2025-01-27,7,10.41,2.05
user6,2025-01-27,8,24.91,0.78
user6,2025-01-27,9,13.74,1.4
user6,2025-01-27,10,10.9,0.24
user6,2025-01-27,11,9.4,0.85
user6,2025-01-27,12,13.87,0.59
user6,2025-01-27,13,22.47,1.82
user6,2025-01-27,14,6.7,1.7
user6,2025-01-27,15,18.07,2.4
user6,2025-01-27,16,5.06,0.77
user6,2025-01-27,17,23.56,2.34
user6,2025-01-27,18,19.41,1.96
user6,2025-01-27,19,6.83,1.38
user6,2025-01-27,20,9.63,0.62
user6,2025-01-27,21,21.21,0.51
user6,2025-01-27,22,14.37,2.36
user6,2025-01-27,23,8.72,2.45
user6,2025-01-28,0,24.89,1.48
user6,2025-01-28,1,8.4,0.93
user6,2025-01-28,2,13.49,0.91
user6,2025-01-28,3,10.61,2.44
user6,2025-01-28,4,8.07,1.89
user6,2025-01-28,5,5.01,1.57
user6,2025-01-28,6,23.32,0.86
user6,2025-01-28,7,8.71,1.7
user6,2025-01-28,8,19.25,1.78
user6,2025-01-28,9,11.39,0.78
user6,2025-01-28,10,24.12,2.32
user6,2025-01-28,11,14.15,2.15
user6,2025-01-28,12,14.05,1.18
user6,2025-01-28,13,8.14,1.18
user6,2025-01-28,14,15.75,0.25
user6,2025-01-28,15,13.88,2.0
user6,2025-01-28,16,18.6,1.66
user6,2025-01-28,17,23.19,0.24
user6,2025-01-28,18,16.14,2.01
user6,2025-01-28,19,15.83,0.94
user6,2025-01-28,20,7.73,2.24
user6,2025-01-28,21,14.42,2.22
user6,2025-01-28,22,16.72,1.75
user6,2025-01-28,23,21.09,1.72
user6,2025-01-29,0,12.96,1.38
user6,2025-01-29,1,21.06,1.06
user6,2025-01-29,2,12.76,0.42
user6,2025-01-29,3,23.29,0.41
user6,2025-01-29,4,17.96,1.15
user6,2025-01-29,5,13.11,1.76
user6,2025-01-29,6,6.34,1.57
user6,2025-01-29,7,20.44,2.1
user6,2025-01-29,8,8.41,2.26
user6,2025-01-29,9,18.12,2.23
user6,2025-01-29,10,14.71,1.45
user6,2025-01-29,11,23.38,2.27
user6,2025-01-29,12,13.96,0.83
user6,2025-01-29,13,12.86,1.09
user6,2025-01-29,14,10.74,0.82
user6,2025-01-29,15,22.22,0.36
user6,2025-01-29,16,18.55,0.6
user6,2025-01-29,17,11.89,0.34
user6,2025-01-29,18,10.4,1.97
user6,2025-01-29,19,22.7,0.71
user6,2025-01-29,20,14.27,1.28
user6,2025-01-29,21,22.47,1.95
user6,2025-01-29,22,15.26,1.74
user6,2025-01-29,23,21.95,0.22
user6,2025-01-30,0,13.06,2.29
user6,2025-01-30,1,19.81,1.45
user6,2025-01-30,2,15.59,1.0
user6,2025-01-30,3,15.41,1.71
user6,2025-01-30,4,13.37,1.84
user6,2025-01-30,5,22.22,0.56
user6,2025-01-30,6,14.03,1.14
user6,2025-01-30,7,18.75,0.77
user6,2025-01-30,8,17.81,2.22
user6,2025-01-30,9,13.36,2.3
user6,2025-01-30,10,24.86,0.44
user6,2025-01-30,11,9.66,2.39
user6,2025-01-30,12,24.17,0.42
user6,2025-01-30,13,5.3,0.57
user6,2025-01-30,14,24.92,0.61
user6,2025-01-30,15,15.05,2.15
user6,2025-01-30,16,5.41,1.59
user6,2025-01-30,17,10.54,2.18
user6,2025-01-30,18,10.67,1.78
user6,2025-01-30,19,18.48,0.71
user6,2025-01-30,20,5.7,1.14
user6,2025-01-30,21,10.78,2.06
user6,2025-01-30,22,21.01,1.25
user6,2025-01-30,23,17.13,1.59
user7,2025-01-01,0,21.54,1.18
user7,2025-01-01,1,10.51,0.81
user7,2025-01-01,2,15.72,1.23
user7,2025-01-01,3,13.8,0.41
user7,2025-01-01,4,19.37,0.69
user7,2025-01-01,5,8.94,1.15
user7,2025-01-01,6,9.56,1.54
user7,2025-01-01,7,12.43,1.23
user7,2025-01-01,8,15.74,0.67
user7,2025-01-01,9,8.12,2.22
user7,2025-01-01,10,13.67,1.15
user7,2025-01-01,11,5.71,1.35
user7,2025-01-01,12,16.08,1.49
user7,2025-01-01,13,19.14,0.61
user7,2025-01-01,14,10.04,2.06
user7,2025-01-01,15,23.94,0.51
user7,2025-01-01,16,14.95,0.69
user7,2025-01-01,17,6.2,0.95
user7,2025-01-01,18,7.87,1.83
user7,2025-01-01,19,15.67,0.53
user7,2025-01-01,20,5.18,2.06
user7,2025-01-01,21,8.52,1.59
user7,2025-01-01,22,11.74,1.55
user7,2025-01-01,23,11.31,0.4
user7,2025-01-02,0,9.46,0.63
user7,2025-01-02,1,13.56,1.71
user7,2025-01-02,2,10.28,0.23
user7,2025-01-02,3,15.38,1.59
user7,2025-01-02,4,24.26,1.56
user7,2025-01-02,5,14.42,1.52
user7,2025-01-02,6,23.56,2.11
user7,2025-01-02,7,11.46,0.75
user7,2025-01-02,8,10.25,1.36
user7,2025-01-02,9,19.88,1.36
user7,2025-01-02,10,6.36,1.86
user7,2025-01-02,11,21.12,0.87
user7,2025-01-02,12,18.28,1.18
user7,2025-01-02,13,22.78,2.14
user7,2025-01-02,14,15.51,1.79
user7,2025-01-02,15,22.67,1.34
user7,2025-01-02,16,11.27,1.93
user7,2025-01-02,17,9.4,1.09
user7,2025-01-02,18,22.31,1.87
user7,2025-01-02,19,13.08,0.69
user7,2025-01-02,20,12.12,0.85
user7,2025-01-02,21,8.52,1.91
user7,2025-01-02,22,10.04,1.24
user7,2025-01-02,23,12.72,2.46
user7,2025-01-03,0,12.82,0.38
user7,2025-01-03,1,6.8,1.56
user7,2025-01-03,2,16.99,1.16
user7,2025-01-03,3,13.64,0.32
user7,2025-01-03,4,15.33,1.36
user7,2025-01-03,5,7.99,0.44
user7,2025-01-03,6,7.47,0.43
user7,2025-01-03,7,17.19,0.65
user7,2025-01-03,8,10.03,0.6
user7,2025-01-03,9,24.16,2.17
user7,2025-01-03,10,9.61,0.95
user7,2025-01-03,11,9.2,1.33
user7,2025-01-03,12,5.39,1.74
user7,2025-01-03,13,15.46,2.27
user7,2025-01-03,14,8.29,2.05
user7,2025-01-03,15,20.84,0.49
user7,2025-01-03,16,12.97,0.59
user7,2025-01-03,17,10.09,0.81
user7,2025-01-03,18,16.12,1.15
user7,2025-01-03,19,23.95,0.49
user7,2025-01-03,20,24.47,0.73
user7,2025-01-03,21,20.46,0.98
user7,2025-01-03,22,7.86,2.17
user7,2025-01-03,23,11.18,1.72
user7,2025-01-04,0,16.33,1.29
user7,2025-01-04,1,14.92,1.88
user7,2025-01-04,2,6.76,1.74
user7,2025-01-04,3,22.92,0.33
user7,2025-01-04,4,7.81,1.85
user7,2025-01-04,5,13.75,1.13
user7,2025-01-04,6,7.74,1.37
user7,2025-01-04,7,7.53,1.3
user7,2025-01-04,8,20.27,0.79
user7,2025-01-04,9,14.62,2.48
user7,2025-01-04,10,18.73,2.14
user7,2025-01-04,11,13.3,1.97
user7,2025-01-04,12,5.81,0.48
user7,2025-01-04,13,9.06,1.12
user7,2025-01-04,14,21.91,1.0
user7,2025-01-04,15,18.09,1.83
user7,2025-01-04,16,16.72,1.02
user7,2025-01-04,17,16.54,0.99
user7,2025-01-04,18,6.68,2.48
user7,2025-01-04,19,7.54,0.37
user7,2025-01-04,20,22.57,0.89
user7,2025-01-04,21,18.01,0.96
user7,2025-01-04,22,12.83,0.8
user7,2025-01-04,23,11.86,1.14
user7,2025-01-05,0,19.41,1.38
user7,2025-01-05,1,23.87,0.3
user7,2025-01-05,2,15.06,1.54
user7,2025-01-05,3,23.4,0.31
user7,2025-01-05,4,16.47,2.16
user7,2025-01-05,5,9.84,2.22
user7,2025-01-05,6,5.38,1.88
user7,2025-01-05,7,23.66,1.71
user7,2025-01-05,8,13.78,0.3
user7,2025-01-05,9,23.4,1.28
user7,2025-01-05,10,5.58,1.79
user7,2025-01-05,11,14.64,0.49
user7,2025-01-05,12,9.29,0.35
user7,2025-01-05,13,16.49,1.63
user7,2025-01-05,14,15.11,2.08
user7,2025-01-05,15,22.22,1.62
user7,2025-01-05,16,5.26,1.8
user7,2025-01-05,17,13.36,1.5
user7,2025-01-05,18,17.98,1.01
user7,2025-01-05,19,23.34,0.51
user7,2025-01-05,20,18.43,0.21
user7,2025-01-05,21,23.49,0.46
user7,2025-01-05,22,6.9,0.97
user7,2025-01-05,23,12.47,0.69
user7,2025-01-06,0,16.7,1.22
user7,2025-01-06,1,5.68,0.94
user7,2025-01-06,2,21.21,1.79
user7,2025-01-06,3,19.5,1.81
user7,2025-01-06,4,11.22,0.43
user7,2025-01-06,5,10.45,2.11
user7,2025-01-06,6,24.61,1.34
user7,2025-01-06,7,5.19,0.52
user7,2025-01-06,8,11.44,1.53
user7,2025-01-06,9,6.5,2.37
user7,2025-01-06,10,12.3,2.3
user7,2025-01-06,11,20.61,1.94
user7,2025-01-06,12,17.13,1.64
user7,2025-01-06,13,17.76,1.65
user7,2025-01-06,14,16.07,2.47
user7,2025-01-06,15,19.65,1.99
user7,2025-01-06,16,22.45,0.7
user7,2025-01-06,17,6.68,1.31
user7,2025-01-06,18,15.28,2.11
user7,2025-01-06,19,13.88,1.51
user7,2025-01-06,20,15.54,0.29
user7,2025-01-06,21,17.3,2.1
user7,2025-01-06,22,8.15,1.57
user7,2025-01-06,23,16.87,0.58
user7,2025-01-07,0,7.47,2.45
user7,2025-01-07,1,12.87,0.72
user7,2025-01-07,2,8.43,1.74
user7,2025-01-07,3,17.19,1.68
user7,2025-01-07,4,6.76,2.26
user7,2025-01-07,5,12.79,0.92
user7,2025-01-07,6,14.25,1.1
user7,2025-01-07,7,22.27,2.34
user7,2025-01-07,8,11.07,2.19
user7,2025-01-07,9,20.63,2.34
user7,2025-01-07,10,9.92,1.53
user7,2025-01-07,11,10.49,2.1
user7,2025-01-07,12,5.11,1.5
user7,2025-01-07,13,11.78,0.94
user7,2025-01-07,14,17.9,2.16
user7,2025-01-07,15,17.18,2.16
user7,2025-01-07,16,10.29,1.39
user7,2025-01-07,17,14.01,0.23
user7,2025-01-07,18,16.14,1.72
user7,2025-01-07,19,16.84,1.89
user7,2025-01-07,20,16.43,0.35
user7,2025-01-07,21,7.33,1.57
user7,2025-01-07,22,10.5,0.38
user7,2025-01-07,23,13.59,1.47
user7,2025-01-08,0,11.57,1.86
user7,2025-01-08,1,17.88,0.97
user7,2025-01-08,2,20.1,1.69
user7,2025-01-08,3,17.75,1.47
user7,2025-01-08,4,5.23,1.8
user7,2025-01-08,5,12.52,2.37
user7,2025-01-08,6,21.36,1.55
user7,2025-01-08,7,10.04,0.67
user7,2025-01-08,8,11.81,1.3
user7,2025-01-08,9,10.92,1.38
user7,2025-01-08,10,8.31,2.45
user7,2025-01-08,11,7.16,2.34
user7,2025-01-08,12,23.27,1.41
user7,2025-01-08,13,19.5,1.2
user7,2025-01-08,14,17.6,0.98
user7,2025-01-08,15,11.02,1.53
user7,2025-01-08,16,14.96,1.53
user7,2025-01-08,17,10.73,1.04
user7,2025-01-08,18,6.68,0.32
user7,2025-01-08,19,10.07,0.37
user7,2025-01-08,20,7.08,2.07
user7,2025-01-08,21,5.78,1.72
user7,2025-01-08,22,10.45,2.2
user7,2025-01-08,23,14.7,0.9
user7,2025-01-09,0,15.35,1.08
user7,2025-01-09,1,16.29,0.46
user7,2025-01-09,2,24.94,1.18
user7,2025-01-09,3,11.96,1.83
user7,2025-01-09,4,12.28,2.12
user7,2025-01-09,5,14.09,1.85
user7,2025-01-09,6,7.15,2.15
user7,2025-01-09,7,19.71,0.69
user7,2025-01-09,8,7.91,0.93
user7,2025-01-09,9,24.52,0.79
user7,2025-01-09,10,14.12,0.27
user7,2025-01-09,11,12.94,1.51
user7,2025-01-09,12,24.06,1.39
user7,2025-01-09,13,21.38,1.46
user7,2025-01-09,14,5.82,0.92
user7,2025-01-09,15,16.51,2.39
user7,2025-01-09,16,22.18,0.73
user7,2025-01-09,17,9.4,0.66
user7,2025-01-09,18,23.45,2.16
user7,2025-01-09,19,20.5,1.1
user7,2025-01-09,20,15.09,1.27
user7,2025-01-09,21,10.07,1.36
user7,2025-01-09,22,5.61,0.5
user7,2025-01-09,23,22.73,1.93
user7,2025-01-10,0,13.46,1.39
user7,2025-01-10,1,12.4,1.9
user7,2025-01-10,2,20.68,1.96
user7,2025-01-10,3,19.45,0.67
user7,2025-01-10,4,11.76,1.28
user7,2025-01-10,5,11.62,1.94
user7,2025-01-10,6,11.59,0.52
user7,2025-01-10,7,12.98,2.45
user7,2025-01-10,8,9.52,1.61
user7,2025-01-10,9,13.66,0.36
user7,2025-01-10,10,14.76,1.81
user7,2025-01-10,11,15.26,2.21
user7,2025-01-10,12,10.78,0.4
user7,2025-01-10,13,23.73,1.07
user7,2025-01-10,14,16.53,2.02
user7,2025-01-10,15,11.49,1.85
user7,2025-01-10,16,7.71,0.87
user7,2025-01-10,17,7.89,2.07
user7,2025-01-10,18,9.45,1.85
user7,2025-01-10,19,23.87,1.41
user7,2025-01-10,20,15.8,1.26
user7,2025-01-10,21,11.52,1.29
user7,2025-01-10,22,17.06,2.47
user7,2025-01-10,23,23.76,2.18
user7,2025-01-11,0,22.78,1.28
user7,2025-01-11,1,18.15,2.26
user7,2025-01-11,2,12.86,2.41
user7,2025-01-11,3,13.32,1.58
user7,2025-01-11,4,19.2,2.39
user7,2025-01-11,5,9.89,1.92
user7,2025-01-11,6,15.42,0.82
user7,2025-01-11,7,20.53,1.47
user7,2025-01-11,8,18.22,0.94
user7,2025-01-11,9,14.63,1.62
user7,2025-01-11,10,13.1,0.66
user7,2025-01-11,11,24.23,1.38
user7,2025-01-11,12,19.68,1.15
user7,2025-01-11,13,12.1,1.14
user7,2025-01-11,14,13.18,1.45
user7,2025-01-11,15,15.87,1.34
user7,2025-01-11,16,7.7,1.34
user7,2025-01-11,17,8.38,0.49
user7,2025-01-11,18,23.65,1.59
user7,2025-01-11,19,18.19,1.12
user7,2025-01-11,20,23.18,1.67
user7,2025-01-11,21,20.38,1.05
user7,2025-01-11,22,24.2,2.09
user7,2025-01-11,23,22.08,0.6
user7,2025-01-12,0,10.42,0.86
user7,2025-01-12,1,10.42,2.17
user7,2025-01-12,2,5.64,0.38
user7,2025-01-12,3,10.48,0.66
user7,2025-01-12,4,9.64,2.04
user7,2025-01-12,5,16.26,0.21
user7,2025-01-12,6,13.59,1.14
user7,2025-01-12,7,7.28,1.76
user7,2025-01-12,8,19.04,1.86
user7,2025-01-12,9,19.57,0.2
user7,2025-01-12,10,24.08,2.07
user7,2025-01-12,11,23.08,0.24
user7,2025-01-12,12,23.68,2.06
user7,2025-01-12,13,21.74,0.41
user7,2025-01-12,14,19.78,2.41
user7,2025-01-12,15,18.57,1.51
user7,2025-01-12,16,23.91,1.22
user7,2025-01-12,17,16.99,1.3
user7,2025-01-12,18,23.66,0.37
user7,2025-01-12,19,15.02,1.78
user7,2025-01-12,20,20.84,1.54
user7,2025-01-12,21,23.18,2.37
user7,2025-01-12,22,6.29,1.13
user7,2025-01-12,23,5.47,0.96
user7,2025-01-13,0,15.74,2.29
user7,2025-01-13,1,21.93,0.49
user7,2025-01-13,2,6.86,1.56
user7,2025-01-13,3,15.64,0.81
user7,2025-01-13,4,22.99,2.33
user7,2025-01-13,5,13.05,2.25
user7,2025-01-13,6,12.68,1.89
user7,2025-01-13,7,14.52,0.48
user7,2025-01-13,8,23.56,1.24
user7,2025-01-13,9,19.69,1.04
user7,2025-01-13,10,5.38,0.43
user7,2025-01-13,11,14.92,1.79
user7,2025-01-13,12,11.69,1.8
user7,2025-01-13,13,18.97,1.82
user7,2025-01-13,14,14.85,2.3
user7,2025-01-13,15,14.78,1.24
user7,2025-01-13,16,8.99,0.91
user7,2025-01-13,17,5.85,1.66
user7,2025-01-13,18,9.97,0.9
user7,2025-01-13,19,20.42,0.95
user7,2025-01-13,20,9.84,0.59
user7,2025-01-13,21,20.5,0.5
user7,2025-01-13,22,14.08,1.37
user7,2025-01-13,23,18.75,1.66
user7,2025-01-14,0,21.21,0.3
user7,2025-01-14,1,10.93,0.84
user7,2025-01-14,2,7.92,0.87
user7,2025-01-14,3,11.2,1.4
user7,2025-01-14,4,18.27,1.08
user7,2025-01-14,5,19.39,0.97
user7,2025-01-14,6,10.81,1.44
user7,2025-01-14,7,5.47,0.38
user7,2025-01-14,8,13.36,2.37
user7,2025-01-14,9,19.43,0.4
user7,2025-01-14,10,21.93,1.88
user7,2025-01-14,11,17.22,2.09
user7,2025-01-14,12,13.08,0.71
user7,2025-01-14,13,15.24,1.46
user7,2025-01-14,14,15.77,1.5
user7,2025-01-14,15,23.97,2.28
user7,2025-01-14,16,22.51,2.04
user7,2025-01-14,17,23.87,0.43
user7,2025-01-14,18,10.3,1.34
user7,2025-01-14,19,21.93,1.36
user7,2025-01-14,20,19.96,0.52
user7,2025-01-14,21,10.05,1.88
user7,2025-01-14,22,8.29,1.01
user7,2025-01-14,23,10.3,1.0
user7,2025-01-15,0,19.17,1.05
user7,2025-01-15,1,16.11,0.43
user7,2025-01-15,2,21.1,1.05
user7,2025-01-15,3,17.97,1.87
user7,2025-01-15,4,9.19,2.23
user7,2025-01-15,5,17.32,1.19
user7,2025-01-15,6,8.65,2.37
user7,2025-01-15,7,20.1,0.68
user7,2025-01-15,8,11.75,2.06
user7,2025-01-15,9,18.91,1.96
user7,2025-01-15,10,13.82,1.85
user7,2025-01-15,11,12.73,0.69
user7,2025-01-15,12,17.65,2.44
user7,2025-01-15,13,11.21,1.26
user7,2025-01-15,14,18.48,1.45
user7,2025-01-15,15,21.87,1.95
user7,2025-01-15,16,6.17,2.5
user7,2025-01-15,17,20.05,2.19
user7,2025-01-15,18,18.02,2.17
user7,2025-01-15,19,7.25,1.0
user7,2025-01-15,20,22.53,0.66
user7,2025-01-15,21,6.56,2.01
user7,2025-01-15,22,21.71,0.57
user7,2025-01-15,23,22.09,1.78
user7,2025-01-16,0,15.4,2.11
user7,2025-01-16,1,13.38,0.65
user7,2025-01-16,2,10.7,1.36
user7,2025-01-16,3,15.63,2.05
user7,2025-01-16,4,20.83,1.54
user7,2025-01-16,5,20.62,0.64
user7,2025-01-16,6,6.0,2.21
user7,2025-01-16,7,6.51,0.77
user7,2025-01-16,8,18.91,1.14
user7,2025-01-16,9,22.53,0.89
user7,2025-01-16,10,5.24,0.89
user7,2025-01-16,11,16.56,1.06
user7,2025-01-16,12,15.7,2.22
user7,2025-01-16,13,23.25,0.81
user7,2025-01-16,14,14.24,1.46
user7,2025-01-16,15,23.98,2.5
user7,2025-01-16,16,9.71,1.87
user7,2025-01-16,17,12.56,0.22
user7,2025-01-16,18,5.19,1.26
user7,2025-01-16,19,14.77,0.25
user7,2025-01-16,20,18.74,0.88
user7,2025-01-16,21,16.2,0.89
user7,2025-01-16,22,8.34,1.14
user7,2025-01-16,23,9.65,1.43
user7,2025-01-17,0,8.98,1.37
user7,2025-01-17,1,8.15,1.74
user7,2025-01-17,2,20.08,0.45
user7,2025-01-17,3,14.36,0.36
user7,2025-01-17,4,16.96,0.81
user7,2025-01-17,5,15.55,1.39
user7,2025-01-17,6,23.49,1.46
user7,2025-01-17,7,16.66,1.12
user7,2025-01-17,8,23.98,1.99
user7,2025-01-17,9,10.71,2.14
user7,2025-01-17,10,13.65,2.11
user7,2025-01-17,11,21.46,0.63
user7,2025-01-17,12,19.02,0.87
user7,2025-01-17,13,10.95,0.88
user7,2025-01-17,14,19.51,0.73
user7,2025-01-17,15,5.02,1.85
user7,2025-01-17,16,8.42,0.44
user7,2025-01-17,17,9.75,1.07
user7,2025-01-17,18,14.52,0.3
user7,2025-01-17,19,24.41,1.85
user7,2025-01-17,20,11.46,0.93
user7,2025-01-17,21,13.97,1.64
user7,2025-01-17,22,7.93,0.63
user7,2025-01-17,23,22.19,0.79
user7,2025-01-18,0,12.6,2.2
user7,2025-01-18,1,18.26,0.99
user7,2025-01-18,2,18.67,0.25
user7,2025-01-18,3,19.71,1.32
user7,2025-01-18,4,21.26,2.4
user7,2025-01-18,5,23.52,2.29
user7,2025-01-18,6,15.24,1.03
user7,2025-01-18,7,14.3,1.79
user7,2025-01-18,8,22.68,0.68
user7,2025-01-18,9,23.36,2.07
user7,2025-01-18,10,24.58,2.22
user7,2025-01-18,11,10.6,0.44
user7,2025-01-18,12,7.24,0.87
user7,2025-01-18,13,17.28,2.05
user7,2025-01-18,14,22.99,1.63
user7,2025-01-18,15,5.11,0.63
user7,2025-01-18,16,6.99,1.04
user7,2025-01-18,17,15.03,0.3
user7,2025-01-18,18,11.97,0.61
user7,2025-01-18,19,17.94,1.27
user7,2025-01-18,20,14.91,1.18
user7,2025-01-18,21,24.12,0.69
user7,2025-01-18,22,15.33,1.89
user7,2025-01-18,23,16.14,2.34
user7,2025-01-19,0,12.56,1.27
user7,2025-01-19,1,6.77,1.6
user7,2025-01-19,2,10.76,0.57
user7,2025-01-19,3,15.89,1.42
user7,2025-01-19,4,6.52,1.81
user7,2025-01-19,5,17.48,0.63
user7,2025-01-19,6,14.39,1.86
user7,2025-01-19,7,15.59,1.11
user7,2025-01-19,8,11.45,1.6
user7,2025-01-19,9,23.78,1.75
user7,2025-01-19,10,6.49,1.26
user7,2025-01-19,11,22.82,0.42
user7,2025-01-19,12,24.78,2.38
user7,2025-01-19,13,6.57,2.35
user7,2025-01-19,14,12.26,2.14
user7,2025-01-19,15,13.37,1.21
user7,2025-01-19,16,17.68,1.98
user7,2025-01-19,17,5.68,1.56
user7,2025-01-19,18,8.73,1.0
user7,2025-01-19,19,11.96,1.28
user7,2025-01-19,20,11.68,0.45
user7,2025-01-19,21,7.91,0.28
user7,2025-01-19,22,14.4,2.4
user7,2025-01-19,23,7.31,2.38
user7,2025-01-20,0,19.67,1.67
user7,2025-01-20,1,17.91,2.1
user7,2025-01-20,2,7.14,1.36
